,model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day
2348,Citroën,59424,100,diesel,black,hatchback,True,False,False,False,True,True,True,119
2349,BMW,64215,85,diesel,blue,hatchback,False,False,False,False,False,False,True,100
2350,Peugeot,477571,85,diesel,grey,hatchback,False,True,False,False,False,True,False,35
2351,Volkswagen,181419,120,diesel,grey,hatchback,True,True,False,False,False,False,True,134
2352,BMW,131547,85,diesel,blue,hatchback,True,True,False,False,False,False,True,60
2353,Citroën,96941,100,diesel,blue,hatchback,False,True,False,False,True,True,True,104
2354,Mercedes,148625,105,diesel,black,hatchback,False,False,False,False,True,False,True,124
2355,BMW,199943,85,diesel,black,hatchback,False,True,False,False,False,False,True,91
2356,Audi,170151,120,diesel,grey,hatchback,False,True,False,False,False,False,True,115
2357,BMW,60598,85,diesel,grey,hatchback,False,False,False,False,False,False,True,103
2358,Citroën,42984,110,diesel,grey,hatchback,False,True,False,False,False,True,True,132
2359,Opel,26865,135,diesel,black,hatchback,True,False,False,False,True,False,True,162
2360,Citroën,167598,105,diesel,grey,hatchback,True,False,False,False,False,False,True,97
2361,Opel,89703,120,diesel,blue,hatchback,True,True,False,False,True,False,True,154
2362,BMW,25474,85,diesel,white,hatchback,False,True,False,False,False,False,True,112
2363,Porsche,46359,125,electro,white,hatchback,True,True,False,False,False,False,True,146
2364,BMW,25822,85,diesel,white,hatchback,False,True,False,False,False,False,True,115
2365,BMW,121457,85,diesel,blue,hatchback,False,True,False,False,True,True,True,99
2366,Mercedes,103332,105,diesel,black,hatchback,True,True,True,False,True,False,True,139
2367,BMW,183765,85,diesel,black,hatchback,True,True,False,False,True,False,True,97
2368,Mercedes,139226,100,diesel,white,hatchback,False,True,False,False,True,True,True,120
2369,BMW,121575,85,diesel,black,hatchback,True,True,False,False,False,True,True,110
2370,Citroën,63257,110,diesel,grey,hatchback,False,True,False,False,False,False,True,118
2371,BMW,120098,85,diesel,blue,hatchback,True,True,False,False,False,False,True,97
2372,BMW,59675,85,diesel,white,hatchback,True,True,True,False,False,True,True,127
2373,BMW,120328,85,diesel,grey,hatchback,False,True,False,False,False,False,True,100
2374,Citroën,228508,100,diesel,black,hatchback,True,False,False,False,True,False,True,63
2375,BMW,159542,85,diesel,brown,hatchback,True,True,False,False,False,False,True,102
2376,BMW,13818,80,petrol,silver,hatchback,False,True,False,False,False,False,True,144
2377,BMW,181345,85,diesel,blue,hatchback,False,True,False,False,True,True,True,99
2378,BMW,188119,85,petrol,brown,hatchback,False,False,False,False,False,False,True,66
2379,BMW,141228,85,diesel,grey,hatchback,False,True,False,False,False,False,True,100
2380,BMW,144563,85,diesel,blue,hatchback,False,False,False,False,False,False,True,91
2381,Peugeot,108873,235,petrol,black,hatchback,True,True,False,True,True,False,True,166
2382,Mercedes,174999,100,diesel,black,hatchback,False,True,False,False,False,True,True,128
2383,Mercedes,102943,100,diesel,silver,hatchback,False,False,False,False,False,True,True,124
2384,Audi,117957,135,diesel,white,hatchback,True,True,False,True,True,True,True,141
2385,BMW,129357,85,diesel,black,hatchback,False,True,False,False,False,False,True,99
2386,Mercedes,129060,100,diesel,grey,hatchback,False,True,False,False,False,True,True,116
2387,Citroën,134449,105,diesel,black,hatchback,False,False,False,False,False,False,True,87
2388,BMW,149379,85,diesel,white,hatchback,False,True,False,False,True,True,True,107
2389,BMW,109621,85,diesel,grey,hatchback,True,True,False,False,False,False,True,104
2390,Peugeot,170529,66,diesel,silver,hatchback,False,False,True,False,False,False,False,32
2391,BMW,141587,85,diesel,black,hatchback,False,False,False,False,True,False,True,96
2392,Citroën,167897,105,diesel,white,hatchback,False,True,False,False,True,True,True,114
2393,BMW,186764,85,diesel,black,hatchback,False,True,False,False,False,False,True,89
2394,Renault,45025,190,diesel,black,hatchback,True,True,False,False,True,True,True,179
2395,BMW,61316,85,diesel,grey,hatchback,True,False,False,False,True,True,True,106
2396,BMW,129990,85,diesel,blue,hatchback,False,False,False,False,False,False,True,97
2397,Lamborghini,65142,225,petrol,grey,hatchback,True,True,True,False,True,False,True,146
2398,Citroën,151293,100,diesel,grey,hatchback,False,True,False,False,False,False,True,71
2399,Renault,124536,135,diesel,grey,hatchback,True,True,False,False,True,False,True,123
2400,Volkswagen,51376,75,petrol,black,hatchback,False,False,False,False,True,True,True,120
2401,BMW,123743,85,diesel,blue,hatchback,False,True,False,False,False,True,True,103
2402,Mercedes,121363,100,diesel,white,hatchback,True,True,True,False,True,True,True,130
2403,Renault,166168,230,diesel,brown,hatchback,True,True,False,False,True,False,True,179
2404,Opel,64500,135,diesel,white,hatchback,False,True,True,False,True,False,True,168
2405,Volkswagen,370014,135,diesel,black,hatchback,True,True,True,False,True,False,True,131
2406,Opel,65403,120,diesel,black,hatchback,True,True,True,False,True,False,True,156
2407,BMW,74947,85,diesel,black,hatchback,False,False,False,False,False,True,True,109
2408,BMW,114740,85,diesel,white,hatchback,False,False,False,False,False,False,True,91
2409,Opel,476,120,diesel,blue,hatchback,True,True,False,False,False,True,True,174
2410,Citroën,153001,100,diesel,black,hatchback,False,True,False,False,True,True,False,103
2411,BMW,175163,85,diesel,grey,hatchback,False,False,False,False,False,False,True,67
2412,Opel,68267,135,diesel,black,hatchback,True,False,True,True,True,False,True,153
2413,BMW,100286,85,diesel,blue,hatchback,False,True,False,False,True,False,True,77
2414,Audi,69948,135,diesel,blue,hatchback,False,True,False,False,True,False,True,158
2415,Renault,60894,230,diesel,brown,hatchback,True,False,True,True,True,True,True,198
2416,Mercedes,192802,100,diesel,brown,hatchback,False,True,False,False,False,False,True,120
2417,BMW,66020,85,diesel,black,hatchback,True,True,False,False,False,False,True,100
2418,Volkswagen,100056,120,diesel,grey,hatchback,True,True,True,False,True,False,True,153
2419,Volkswagen,88105,120,diesel,grey,hatchback,True,True,False,False,True,False,True,144
2420,BMW,96058,85,diesel,brown,hatchback,False,False,False,False,False,False,True,97
2421,BMW,91429,85,diesel,black,hatchback,False,False,False,False,False,False,True,101
2422,Renault,182837,230,diesel,grey,hatchback,True,True,True,False,True,True,True,182
2423,BMW,99434,85,diesel,blue,hatchback,False,False,False,False,True,False,True,101
2424,Citroën,85932,105,diesel,blue,hatchback,False,True,False,False,False,False,True,109
2425,BMW,109136,85,diesel,silver,hatchback,True,False,False,False,False,True,True,104
2426,BMW,37204,85,diesel,grey,hatchback,False,True,False,False,False,False,True,103
2427,Citroën,42636,110,diesel,black,hatchback,False,True,False,False,False,False,True,119
2428,BMW,98254,85,diesel,grey,hatchback,False,False,False,False,True,True,True,103
2429,BMW,110288,85,diesel,red,hatchback,False,True,False,False,False,True,True,87
2430,BMW,155624,85,diesel,grey,hatchback,True,True,False,False,False,False,True,92
2431,Opel,77358,140,diesel,black,hatchback,True,True,False,False,False,True,True,171
2432,BMW,182178,85,diesel,black,hatchback,False,False,False,False,False,False,True,96
2433,BMW,117791,160,diesel,grey,hatchback,False,True,False,False,False,True,True,143
2434,BMW,75493,85,diesel,black,hatchback,False,False,False,False,False,False,True,99
2435,BMW,130333,85,diesel,black,hatchback,True,True,False,False,False,False,True,102
2436,BMW,120430,85,diesel,grey,hatchback,False,True,False,False,False,True,True,90
2437,BMW,131612,85,diesel,brown,hatchback,False,True,True,False,True,False,True,103
2438,BMW,140744,85,diesel,blue,hatchback,True,True,False,False,False,False,True,66
2439,Opel,55834,140,diesel,black,hatchback,False,True,False,False,True,True,True,148
2440,BMW,142955,85,diesel,brown,hatchback,False,True,False,False,False,True,True,93
2441,BMW,132797,85,diesel,grey,hatchback,True,True,True,False,True,True,True,91
2442,Mercedes,149038,100,diesel,blue,hatchback,True,True,False,False,False,False,True,114
2443,BMW,38596,85,diesel,black,hatchback,False,False,False,False,False,False,True,104
2444,Citroën,138170,90,diesel,black,hatchback,False,False,True,False,False,True,True,71
2445,Renault,187900,230,diesel,black,hatchback,True,True,True,False,True,False,True,181
2446,Mercedes,54239,100,diesel,brown,hatchback,True,True,False,False,False,True,True,140
2447,BMW,125822,85,diesel,grey,hatchback,False,False,False,False,False,False,True,94
2448,Audi,82450,135,diesel,grey,hatchback,True,True,False,True,True,False,True,132
2449,Opel,60366,135,diesel,grey,hatchback,False,True,False,True,True,True,True,162
2450,Volkswagen,88092,120,diesel,blue,hatchback,True,True,True,False,True,False,True,92
2451,BMW,155984,85,petrol,grey,hatchback,False,False,True,False,False,True,True,62
2452,Mercedes,200579,100,diesel,white,hatchback,True,True,False,False,True,False,True,115
2453,Mercedes,157398,100,diesel,blue,hatchback,False,False,False,False,False,False,True,124
2454,BMW,179112,85,diesel,black,hatchback,True,True,False,False,True,False,True,97
2455,BMW,19919,85,diesel,black,hatchback,False,True,False,False,False,False,True,129
2456,Audi,128102,135,diesel,blue,sedan,False,True,False,False,False,False,True,133
2457,Renault,153079,85,diesel,brown,sedan,False,True,False,False,False,False,True,105
2458,Audi,129456,180,diesel,blue,sedan,False,True,False,False,False,False,True,104
2459,Renault,126769,160,diesel,black,sedan,False,False,False,False,False,False,False,125
2460,Citroën,105069,135,diesel,blue,sedan,True,True,True,False,False,False,True,104
2461,Renault,230442,85,petrol,black,sedan,False,False,True,False,True,False,True,42
2462,Citroën,158734,120,diesel,grey,sedan,False,True,False,False,False,False,True,115
2463,Citroën,123696,135,diesel,silver,sedan,False,True,True,False,False,False,True,115
2464,Citroën,179627,120,diesel,grey,sedan,False,False,False,False,False,False,False,114
2465,Citroën,157195,120,diesel,black,sedan,False,True,False,False,False,False,True,109
2466,Renault,160598,85,diesel,black,sedan,False,False,False,False,False,False,True,102
2467,Peugeot,257168,85,diesel,black,sedan,False,False,False,False,False,False,True,46
2468,Renault,90328,135,diesel,black,sedan,False,False,False,False,False,False,False,135
2469,Audi,146901,230,diesel,black,sedan,True,True,False,False,True,True,True,155
2470,Renault,139992,85,diesel,silver,sedan,False,True,False,False,False,False,True,107
2471,Renault,146541,120,diesel,brown,sedan,True,True,False,False,False,False,True,121
2472,Renault,123045,135,diesel,silver,sedan,False,False,False,False,False,False,False,120
2473,Audi,230578,85,diesel,black,sedan,False,False,False,False,False,False,True,14
2474,PGO,98085,190,diesel,silver,sedan,False,False,False,False,False,False,True,132
2475,Citroën,132638,135,diesel,white,sedan,False,False,False,False,False,False,False,110
2476,Audi,48735,160,diesel,silver,sedan,False,False,False,False,False,False,False,132
2477,Citroën,160469,135,diesel,white,sedan,False,False,False,False,False,False,False,115
2478,Renault,182749,85,diesel,black,sedan,False,False,False,False,True,False,True,104
2479,Citroën,203631,120,diesel,blue,sedan,False,True,False,False,True,False,False,107
2480,Citroën,42220,135,diesel,black,sedan,False,False,False,False,False,False,False,135
2481,Citroën,41611,135,diesel,blue,sedan,False,True,False,False,False,False,True,132
2482,Peugeot,198795,100,diesel,grey,sedan,False,True,False,False,False,False,True,110
2483,Audi,41036,135,diesel,silver,sedan,False,False,False,False,False,False,False,157
2484,Peugeot,21858,105,diesel,blue,sedan,False,False,False,False,False,False,False,125
2485,Mercedes,126883,105,diesel,beige,sedan,False,True,False,False,False,False,True,113
2486,Citroën,130152,135,diesel,black,sedan,False,False,False,False,False,False,True,98
2487,Audi,147671,200,petrol,black,sedan,True,True,False,False,False,False,True,139
2488,Peugeot,92972,105,diesel,brown,sedan,False,False,False,False,False,False,False,122
2489,PGO,96573,180,diesel,grey,sedan,False,False,False,False,False,False,False,106
2490,Citroën,184231,120,diesel,brown,sedan,False,True,False,False,True,False,False,126
2491,Citroën,64062,135,diesel,black,sedan,False,False,False,False,False,False,False,128
2492,Audi,116906,135,diesel,beige,sedan,False,False,False,False,False,False,True,129
2493,Citroën,85174,135,diesel,silver,sedan,False,False,False,False,False,False,False,129
2494,Peugeot,367523,87,petrol,silver,sedan,False,False,False,False,False,False,True,26
2495,Peugeot,132195,100,diesel,grey,sedan,False,False,False,False,False,False,True,93
2496,Volkswagen,146659,180,diesel,white,sedan,False,True,False,False,False,False,True,143
2497,Citroën,150603,120,diesel,blue,sedan,False,True,False,False,True,False,True,128
2498,Renault,172022,135,diesel,grey,sedan,False,True,False,False,False,False,False,125
2499,Citroën,213954,120,diesel,brown,sedan,False,True,False,False,True,False,True,120
2500,Audi,189147,225,petrol,grey,sedan,False,True,True,False,True,False,True,112
2501,Audi,100160,135,diesel,brown,sedan,False,False,False,False,False,False,False,139
2502,Renault,72705,135,diesel,white,sedan,False,False,False,False,False,False,False,142
2503,Renault,94648,160,diesel,grey,sedan,False,True,False,False,False,False,True,129
2504,Renault,186511,120,diesel,grey,sedan,True,True,False,False,False,False,True,135
2505,Renault,53450,85,diesel,grey,sedan,False,True,False,False,False,False,False,60
2506,Volkswagen,222424,190,diesel,blue,sedan,False,False,False,False,False,False,False,141
2507,Renault,179833,85,diesel,beige,sedan,False,False,False,False,False,False,True,89
2508,Citroën,81891,120,diesel,black,sedan,False,False,False,False,False,False,False,122
2509,Citroën,145805,120,diesel,brown,sedan,False,False,False,False,False,False,False,128
2510,Citroën,171927,125,petrol,white,sedan,False,True,False,False,True,False,False,115
2511,Audi,159942,100,diesel,black,sedan,False,False,False,False,True,False,True,118
2512,Citroën,214439,120,diesel,blue,sedan,False,False,False,False,False,False,False,108
2513,Peugeot,295179,90,diesel,grey,sedan,True,False,False,False,False,False,True,62
2514,Maserati,167779,225,diesel,black,sedan,True,True,True,True,True,False,True,149
2515,Renault,144851,120,diesel,silver,sedan,True,True,False,False,True,False,True,132
2516,Peugeot,66685,100,diesel,red,sedan,True,False,False,False,True,True,True,117
2517,Citroën,90797,135,diesel,blue,sedan,False,False,False,False,False,False,True,125
2518,Renault,172602,85,diesel,black,sedan,False,True,False,False,False,False,True,104
2519,Audi,78311,100,diesel,silver,sedan,True,True,False,False,False,False,True,139
2520,Ferrari,200887,155,diesel,silver,sedan,True,True,False,False,True,False,True,76
